subject,message,label
Darba grafiks,"Sveiki, kolēģi!

Informācija par darba grafiku ir pievienota šim ziņojumam. Mēs novērtējam jūsu atsauksmes un ieteikumus. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Aptauja aizņems tikai dažas minūtes.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Maksājuma apstiprināšana,"Labdien!

Sistēma nevarēja automātiski apstiprināt pēdējo darbību.
Lai turpinātu izmantot kontu, nepieciešams veikt pārbaudi.

Atbildēt uz šo ziņojumu nav nepieciešams.

Ja darbība netiks apstiprināta, konta izmantošana var būt ierobežota. Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Ar cieņu,
Atbalsta komanda.",phishing
Brīdinājums par kontu,"Cienījamais klient!

Ir konstatēta darbība, kuru nepieciešams apstiprināt.
Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi.

Drošības pārbaude ir nepieciešama, lai aizsargātu jūsu kontu.

Pārbaudes termiņš ir ierobežots. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Ar cieņu,
Konta drošības komanda.",phishing
Darba grafiks,"Sveiki, Jāni!

Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Papildu informāciju varat saņemt, sazinoties ar mums. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Aptauja aizņems tikai dažas minūtes.

Ar cieņu,
Skolas administrācija.",normal
Piegādes datums,"Labdien, kolēģi!

Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Mēs nosūtīsim papildu informāciju pēc tikšanās. Informācija par darba grafiku ir pievienota šim ziņojumam.

Veiksmīgu dienu!
Mūsu komanda.",normal
Svarīga informācija par jūsu kontu,"Cienījamais klient!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Mūsu sistēmā ir reģistrēta neparasta piekļuves darbība.

Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi. Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Lūdzu, neatlieciet šo pārbaudi.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Identitātes pārbaude,"Sveiki, klient!

Ir konstatēta iespējama neatbilstība konta informācijā.

Šis ir automātiski nosūtīts paziņojums. Nepieciešams apstiprināt, ka konts joprojām pieder jums.

Šo darbību nepieciešams veikt pēc iespējas ātrāk. Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Paldies par sadarbību.",phishing
Semināra programma,"Sveiki!

Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Aptauja aizņems tikai dažas minūtes. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku.

Veiksmīgu dienu!
Mūsu komanda.",normal
Identitātes pārbaude,"Sveiki, klient!

Mūsu sistēmā ir reģistrēta neparasta piekļuves darbība.

Šis ir automātiski nosūtīts paziņojums. Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus.

Pretējā gadījumā var tikt piemēroti papildu drošības ierobežojumi. Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Paldies par sapratni.",phishing
Nepieciešams apstiprinājums,"Labdien!

Automātiskās pārbaudes laikā tika konstatēta nepieciešamība atjaunināt informāciju.
Lūdzu, veiciet nepieciešamo pārbaudi pēc iespējas ātrāk.

Lūdzu, saglabājiet šo paziņojumu turpmākai atsaucei.

Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota. Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Svarīgi par jūsu paciņu,"Jūsu sūtījumu nevar piegādāt, jo nepieciešams apstiprināt piegādes adresi. Izmantojiet norādīto saiti.

Lai turpinātu, izmantojiet norādīto saiti:
https://delivery-confirmation.example",phishing
Neapstiprināta darbība,"Sveiki!

Sistēma nevarēja automātiski apstiprināt pēdējo darbību. Nepieciešams apstiprināt, ka konts joprojām pieder jums. Pretējā gadījumā var tikt piemēroti papildu drošības ierobežojumi.

Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Ar cieņu,
Konta drošības komanda.",phishing
Ekskluzīva peļņas iespēja,"Izmantojiet mūsu sistēmu un nopelniet līdz pat 500 eiro dienā. Lai sāktu, veiciet sākotnējo iemaksu.

Lai turpinātu, izmantojiet norādīto saiti:
https://payment-verification.example

Lūdzu, rīkojieties pēc iespējas ātrāk.",phishing
Informācija par pasākumu,"Sveiki, komanda!

Atgādinām par rīt plānoto tikšanos. Jūsu rezervācija ir veiksmīgi apstiprināta. Darba grafiks nākamajai nedēļai ir sagatavots. Pasākuma sākums paredzēts plkst. 10.00. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Papildu informāciju varat saņemt, sazinoties ar mums. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas.

Paldies!
Klientu serviss.",normal
Bibliotēkas atgādinājums,"Sveiki, Jāni!

Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Piegāde ir plānota tuvāko trīs darba dienu laikā. Mēs nosūtīsim papildu informāciju pēc tikšanās. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Atvaļinājuma plāns,"Sveiki, komanda!

Jūsu rezervācija ir veiksmīgi apstiprināta. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Mēs novērtējam jūsu atsauksmes un ieteikumus. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Mēs nosūtīsim papildu informāciju pēc tikšanās. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei.

Paldies!
Klientu serviss.",normal
Nedēļas jaunumi,"Labdien, kolēģi!

Šonedēļ esam sagatavojuši vairākus jaunumus. Paldies, ka izmantojat mūsu pakalpojumus. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Pielikumā nosūtām informāciju par plānoto pasākumu.

Paldies!
Klientu serviss.",normal
Pēdējais atgādinājums par kontu,"Labdien!

Sistēma nevarēja automātiski apstiprināt pēdējo darbību.
Lūdzu, veiciet nepieciešamo pārbaudi pēc iespējas ātrāk.

Paziņojums ir nosūtīts automātiski.

Lūdzu, neatlieciet šo pārbaudi. Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Ar cieņu,
Drošības nodaļa.",phishing
Darba iespēja Telegram,"Lai pabeigtu reģistrāciju, sazinieties ar mūsu speciālistu Telegram.

Lai turpinātu, izmantojiet norādīto saiti:
https://payment-verification.example",phishing
Piegādes datums,"Sveiki!

Atgādinām, ka pasākums notiks piektdien. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Šonedēļ esam sagatavojuši vairākus jaunumus.

Ar cieņu,
Administrācija.",normal
Maksājuma apstiprināšana,"Cienījamais klient!

Mūsu sistēmā ir reģistrēta neparasta piekļuves darbība.
Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību.

Paziņojums ir nosūtīts automātiski.

Šo darbību nepieciešams veikt pēc iespējas ātrāk. Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Paldies par sapratni.",phishing
Svarīga informācija par jūsu kontu,"Cienījamais klient!

Mūsu sistēmā ir reģistrēta neparasta piekļuves darbība.
Lai turpinātu izmantot pakalpojumu, jāapstiprina jūsu informācija.

Papildu informācija par pārbaudi ir pieejama konta sadaļā.

Nepieciešams rīkoties pirms konta statusa maiņas. Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Paldies par sapratni.",phishing
Jūsu profils ir jāatjauno,"Sveiki, klient!

Ir konstatēta darbība, kuru nepieciešams apstiprināt.

Šis ir automātiski nosūtīts paziņojums. Lai turpinātu izmantot pakalpojumu, jāapstiprina jūsu informācija.

Lūdzu, pievērsiet šim paziņojumam uzmanību. Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Mēneša pārskats,"Sveiki!

Mēs priecāsimies saņemt jūsu komentārus. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Dokumenti būs pieejami arī klātienes tikšanās laikā. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Paldies par jūsu iepriekšējo atbildi.

Veiksmīgu dienu!
Mūsu komanda.",normal
Steidzams paziņojums,"Labdien!

Ir konstatēta iespējama neatbilstība konta informācijā. Lai turpinātu izmantot kontu, nepieciešams veikt pārbaudi. Nepieciešams rīkoties pirms konta statusa maiņas.

Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Ar cieņu,
Atbalsta komanda.",phishing
Paziņojums par konta darbību,"Labdien!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Ir konstatēta iespējama neatbilstība konta informācijā.

Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Lūdzu, neatlieciet šo pārbaudi.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Identitātes pārbaude,"Svarīgs paziņojums!

Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā.

Pārbaude tiek veikta drošības nolūkos. Lūdzu, pabeidziet drošības pārbaudi.

Pretējā gadījumā dažas konta funkcijas var kļūt nepieejamas. Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Dokumentu nosūtīšana,"Labdien, cienījamie klienti!

Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Nodarbība notiks ierastajā laikā. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Šonedēļ esam sagatavojuši vairākus jaunumus. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Darba iespēja Telegram,"Mūsu konsultants gaida jūsu ziņu Telegram. Uzrakstiet vārdu Gatavs, lai turpinātu.

Lūdzu, rīkojieties pēc iespējas ātrāk.",phishing
Nepieciešama tūlītēja darbība,"Labdien!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Drošības sistēma ir pamanījusi aizdomīgu darbību.

Lūdzu, apstipriniet savu konta informāciju. Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Lūdzu, pievērsiet šim paziņojumam uzmanību.

Ar cieņu,
Konta drošības komanda.",phishing
Nedēļas darba plāns,"Sveiki, kolēģi! Atgādinu par rītdienas tikšanos. Lūdzu, sagatavojiet informāciju par paveiktajiem uzdevumiem.",normal
Drošības pārbaude,"Labdien!

Svarīga informācija par jūsu kontu.

Jūsu profils pašlaik gaida papildu pārbaudi. Papildu informācija par pārbaudi ir pieejama konta sadaļā.

Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus.
Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Ja darbība netiks apstiprināta, konta izmantošana var būt ierobežota.

Paldies par sadarbību.",phishing
Identitātes pārbaude,"Svarīgs paziņojums!

Sistēma nevarēja automātiski apstiprināt pēdējo darbību.
Lūdzu, apstipriniet savu konta informāciju.

Pārbaude tiek veikta drošības nolūkos.

Pārbaudes termiņš ir ierobežots. Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Paldies par sapratni.",phishing
Aptauja par pakalpojumu,"Sveiki! Būsim pateicīgi, ja dalīsieties ar savu pieredzi un sniegsiet atsauksmi par mūsu pakalpojumu.",normal
Pēdējais atgādinājums par kontu,"Sveiki!

Svarīga informācija par jūsu kontu.

Mūsu sistēmā ir reģistrēta neparasta piekļuves darbība. Drošības pārbaude ir nepieciešama, lai aizsargātu jūsu kontu.

Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi.
Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Pārbaudes termiņš ir ierobežots.

Ar cieņu,
Drošības nodaļa.",phishing
Piekļuves atjaunošana,"Cienījamais klient!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Kontam ir nepieciešama papildu drošības pārbaude.

Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Šo darbību nepieciešams veikt pēc iespējas ātrāk.

Ar cieņu,
Konta drošības komanda.",phishing
Dokumentu nosūtīšana,"Sveiki, Jāni!

Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Ja nepieciešams, varam vienoties par citu laiku. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Darba grafiks nākamajai nedēļai ir sagatavots. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Paldies par jūsu iepriekšējo atbildi.

Veiksmīgu dienu!
Mūsu komanda.",normal
Nedēļas jaunumi,"Labdien, kolēģi!

Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Mēs priecāsimies saņemt jūsu komentārus. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Ja nepieciešams, varam vienoties par citu laiku.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Paziņojums par konta darbību,"Labdien!

Jūsu profils pašlaik gaida papildu pārbaudi.
Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi.

Drošības pārbaude ir nepieciešama, lai aizsargātu jūsu kontu.

Šo darbību nepieciešams veikt pēc iespējas ātrāk. Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Atjauniniet savu paroli,Drošības apsvērumu dēļ nepieciešams apstiprināt paroli.,phishing
Konta piekļuves problēma,"Cienījamais lietotāj!

Automātiskās pārbaudes laikā tika konstatēta nepieciešamība atjaunināt informāciju.

Paziņojums ir nosūtīts automātiski. Lai turpinātu izmantot pakalpojumu, jāapstiprina jūsu informācija.

Lūdzu, neatlieciet šo pārbaudi. Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Paldies par sapratni.",phishing
Aicinām saņemt balvu,"Apsveicam! Jūs esat izvēlēts īpašai balvai. Lai saņemtu balvu, apstipriniet savus datus.

Lai turpinātu, izmantojiet norādīto saiti:
https://account-security-check.com",phishing
Brīdinājums par kontu,"Cienījamais lietotāj!

Svarīga informācija par jūsu kontu.

Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā. Šī darbība ir saistīta ar jūsu konta drošību.

Lai atjaunotu piekļuvi, nepieciešams apstiprināt konta statusu.
Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Pārbaudi ieteicams pabeigt tuvākajā laikā.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
Drošības sistēmas brīdinājums,"Cienījamais klient!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Sistēma nevarēja automātiski apstiprināt pēdējo darbību.

Lai turpinātu izmantot kontu, nepieciešams veikt pārbaudi. Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Lūdzu, pievērsiet šim paziņojumam uzmanību.

Ar cieņu,
Konta drošības komanda.",phishing
Nepieciešama tūlītēja darbība,"Cienījamais klient!

Sistēma nevarēja automātiski apstiprināt pēdējo darbību. Nepieciešams apstiprināt, ka konts joprojām pieder jums. Lūdzu, pievērsiet šim paziņojumam uzmanību.

Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Paldies par sapratni.",phishing
Informācija par pasākumu,"Labdien!

Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Pasākuma sākums paredzēts plkst. 10.00. Dokumenti būs pieejami arī klātienes tikšanās laikā.

Paldies!
Klientu serviss.",normal
Neapstiprināta darbība,"Cienījamais lietotāj!

Svarīga informācija par jūsu kontu.

Automātiskā sistēma ir atzīmējusi jūsu kontu pārbaudei. Pārbaude tiek veikta drošības nolūkos.

Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi.
Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
Atgādinājums par tikšanos,"Labdien, cienījamie klienti!

Paldies par jūsu iepriekšējo atbildi. Atgādinām par rīt plānoto tikšanos. Mēs nosūtīsim papildu informāciju pēc tikšanās. Šonedēļ esam sagatavojuši vairākus jaunumus. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Aptauja aizņems tikai dažas minūtes.

Lai jauka diena!
Mūsu komanda.",normal
Tikšanās apstiprinājums,"Labdien! Atgādinu, ka mūsu tikšanās notiks rīt plkst. 10.30.",normal
Dokumentu nosūtīšana,"Labdien, kolēģi!

Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Ja nepieciešams, varam vienoties par citu laiku. Atgādinām, ka pasākums notiks piektdien. Informācija par darba grafiku ir pievienota šim ziņojumam.

Veiksmīgu dienu!
Mūsu komanda.",normal
Konta darbības apstiprināšana,"Sveiki, klient!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Automātiskā sistēma ir atzīmējusi jūsu kontu pārbaudei.

Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus. Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Lūdzu, neatlieciet šo pārbaudi.

Paldies par sapratni.",phishing
Nepieciešama konta pārbaude,"Labdien, cienījamais klient!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Sistēma nevarēja automātiski apstiprināt pēdējo darbību.

Lai turpinātu izmantot kontu, nepieciešams veikt pārbaudi. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Pretējā gadījumā dažas konta funkcijas var kļūt nepieejamas.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Konta pārbaudes termiņš,"Cienījamais klient!

Automātiskā sistēma ir atzīmējusi jūsu kontu pārbaudei.
Lūdzu, veiciet nepieciešamo pārbaudi pēc iespējas ātrāk.

Šī darbība ir saistīta ar jūsu konta drošību.

Lūdzu, pievērsiet šim paziņojumam uzmanību. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Ar cieņu,
Drošības nodaļa.",phishing
